PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
801.8,2006.0,0.5,-5.9,62.0,3.07,265.0,7.3,291.5,300.7,292.1
796.8,2057.0,0.5,-9.6,47.0,2.32,272.0,6.8,292.0,299.1,292.4
795.1,2075.0,0.6,-11.5,40.0,2.0,274.0,6.7,292.2,298.4,292.6
789.2,2132.0,0.1,-11.3,42.0,2.04,278.0,6.9,292.4,298.7,292.8
787.2,2153.0,0.0,-9.9,47.0,2.29,278.0,7.1,292.5,299.5,292.9
784.5,2180.0,-0.2,-8.7,52.0,2.52,278.0,7.5,292.6,300.2,293.0
772.0,2310.0,-0.8,-6.7,64.0,3.0,282.0,9.2,293.2,302.3,293.8
762.5,2401.0,-1.4,-7.5,63.0,2.86,291.0,9.9,293.6,302.3,294.1
756.1,2467.0,-1.8,-7.3,66.0,2.93,297.0,10.5,294.0,302.8,294.5
743.2,2606.0,-2.2,-7.2,69.0,3.0,310.0,11.3,294.9,304.0,295.5
739.2,2647.0,-2.2,-9.9,56.0,2.44,312.0,11.4,295.4,302.9,295.8
735.8,2683.0,-1.9,-16.2,33.0,1.46,313.0,11.4,296.0,300.7,296.3
730.0,2747.0,-2.2,-17.6,30.0,1.32,313.0,11.5,296.4,300.6,296.6
720.3,2856.0,-2.3,-20.2,24.0,1.07,312.0,12.4,297.5,301.0,297.7
716.5,2898.0,-2.3,-19.0,27.0,1.19,311.0,12.8,297.9,301.8,298.1
712.4,2943.0,-2.4,-11.2,51.0,2.28,308.0,13.3,298.3,305.5,298.8
708.3,2988.0,-2.2,-12.7,44.0,2.03,304.0,13.8,299.0,305.4,299.3
706.3,3009.0,-2.3,-10.5,53.0,2.42,302.0,14.1,299.1,306.7,299.5
703.3,3040.0,-2.4,-10.8,52.0,2.38,300.0,14.4,299.3,306.8,299.8
700.0,3073.0,-2.4,-8.8,62.0,2.81,298.0,14.6,299.8,308.5,300.3
698.3,3092.0,-2.5,-8.4,64.0,2.9,297.0,14.8,299.9,308.9,300.4
696.6,3112.0,-2.6,-8.1,66.0,2.98,296.0,14.8,300.0,309.3,300.5
686.5,3227.0,-3.1,-6.6,77.0,3.39,287.0,15.3,300.6,311.1,301.3
673.2,3381.0,-4.1,-6.9,81.0,3.4,279.0,15.1,301.2,311.8,301.9
666.3,3462.0,-4.6,-7.4,81.0,3.29,278.0,14.2,301.5,311.8,302.2
662.2,3510.0,-4.9,-7.7,81.0,3.24,278.0,13.9,301.8,311.9,302.4
654.9,3597.0,-5.4,-9.8,71.0,2.78,276.0,13.4,302.2,311.0,302.7
644.9,3717.0,-6.2,-12.3,62.0,2.31,276.0,12.2,302.5,309.9,303.0
617.7,4052.0,-8.9,-14.3,65.0,2.05,278.0,14.0,303.2,309.8,303.6
614.3,4095.0,-8.8,-13.3,70.0,2.24,277.0,14.7,303.8,310.9,304.2
606.1,4198.0,-9.7,-13.5,74.0,2.23,274.0,16.3,304.0,311.2,304.4
600.0,4276.0,-10.1,-12.5,82.0,2.43,272.0,17.5,304.4,312.1,304.8
586.8,4446.0,-11.3,-12.2,93.0,2.56,272.0,19.0,304.9,313.0,305.3
582.3,4505.0,-11.1,-12.2,92.0,2.58,275.0,19.3,305.9,314.1,306.3
578.2,4559.0,-10.4,-14.6,71.0,2.13,276.0,19.8,307.2,314.1,307.6
577.7,4566.0,-10.5,-14.8,71.0,2.1,276.0,19.9,307.3,314.1,307.6
573.7,4620.0,-10.8,-16.3,64.0,1.86,277.0,20.7,307.5,313.6,307.9
563.2,4761.0,-12.0,-18.1,60.0,1.63,274.0,22.4,307.7,313.1,308.1
549.4,4950.0,-12.7,-18.7,61.0,1.59,264.0,23.5,309.1,314.3,309.4
546.9,4984.0,-12.9,-18.6,62.0,1.61,263.0,24.1,309.2,314.6,309.5
535.2,5149.0,-13.8,-16.4,81.0,1.99,256.0,27.2,310.1,316.7,310.5
530.3,5218.0,-13.9,-14.8,93.0,2.29,256.0,28.5,310.7,318.2,311.2
525.1,5292.0,-13.8,-16.8,78.0,1.96,257.0,29.0,311.8,318.3,312.1
522.4,5332.0,-14.1,-18.2,71.0,1.75,258.0,29.1,311.9,317.7,312.2
516.7,5414.0,-14.7,-20.6,61.0,1.44,260.0,29.0,312.1,317.0,312.4
513.3,5465.0,-15.1,-21.1,60.0,1.39,260.0,29.2,312.3,317.0,312.5
511.5,5491.0,-15.0,-24.8,43.0,1.0,260.0,29.2,312.6,316.1,312.8
500.0,5662.0,-16.2,-37.5,14.0,0.3,262.0,29.6,313.2,314.3,313.3
498.8,5680.0,-16.4,-39.5,12.0,0.25,262.0,29.6,313.2,314.2,313.3
495.9,5723.0,-16.8,-41.1,10.0,0.21,263.0,29.6,313.3,314.1,313.3
477.1,6011.0,-18.9,-41.8,11.0,0.21,265.0,31.3,314.1,314.9,314.1
471.1,6105.0,-19.8,-40.4,14.0,0.24,263.0,31.8,314.1,315.0,314.2
445.6,6514.0,-23.5,-35.0,34.0,0.44,259.0,33.4,314.6,316.2,314.6
422.9,6892.0,-26.8,-33.7,52.0,0.53,264.0,37.5,315.0,316.9,315.1
421.1,6922.0,-26.9,-33.7,53.0,0.53,264.0,38.0,315.2,317.1,315.3
420.7,6929.0,-27.0,-33.5,54.0,0.54,264.0,38.2,315.2,317.2,315.3
418.6,6966.0,-27.3,-31.2,70.0,0.68,264.0,38.7,315.3,317.7,315.4
410.5,7106.0,-28.4,-29.7,88.0,0.8,261.0,38.8,315.7,318.5,315.9
401.7,7260.0,-29.5,-30.0,95.0,0.79,261.0,38.6,316.2,319.0,316.4
400.0,7290.0,-29.7,-30.8,91.0,0.74,262.0,38.9,316.3,318.9,316.4
397.2,7340.0,-30.1,-31.5,88.0,0.69,263.0,39.3,316.4,318.9,316.5
382.6,7605.0,-32.5,-35.0,78.0,0.51,266.0,42.0,316.7,318.5,316.8
376.2,7723.0,-33.5,-38.3,62.0,0.37,268.0,42.7,316.8,318.2,316.9
368.8,7861.0,-34.7,-43.5,41.0,0.22,271.0,44.8,317.1,317.9,317.1
365.8,7919.0,-34.9,-45.8,32.0,0.17,272.0,46.4,317.5,318.2,317.5
361.1,8008.0,-34.9,-47.4,27.0,0.15,272.0,49.1,318.8,319.3,318.8
353.9,8147.0,-35.3,-46.6,31.0,0.17,272.0,51.1,320.0,320.7,320.1
344.6,8332.0,-37.0,-45.4,42.0,0.19,269.0,51.8,320.2,320.9,320.2
331.1,8606.0,-39.5,-45.5,53.0,0.2,268.0,49.5,320.4,321.2,320.4
316.5,8913.0,-42.0,-49.0,47.0,0.14,267.0,49.9,321.0,321.6,321.1
300.0,9270.0,-45.5,-50.5,58.0,0.13,267.0,50.3,321.1,321.6,321.1
299.2,9289.0,-45.7,-50.6,58.0,0.12,267.0,50.6,321.1,321.6,321.1
295.7,9365.0,-46.5,-51.9,54.0,0.11,267.0,51.8,321.1,321.5,321.1
287.3,9557.0,-47.8,-55.7,40.0,0.07,268.0,53.0,321.8,322.1,321.8
285.8,9589.0,-48.0,-56.9,36.0,0.06,269.0,53.7,322.0,322.2,322.0
279.3,9740.0,-47.4,-61.1,20.0,0.04,271.0,60.0,325.1,325.2,325.1
272.9,9896.0,-40.9,-58.2,14.0,0.05,273.0,68.9,336.5,336.8,336.5
269.6,9980.0,-40.6,-62.6,8.0,0.03,270.0,70.9,338.2,338.4,338.2
267.9,10023.0,-40.4,-65.5,5.0,0.02,270.0,71.1,339.0,339.1,339.0
265.4,10085.0,-38.3,-67.4,3.0,0.02,269.0,71.6,343.1,343.1,343.1
252.9,10418.0,-37.6,-75.7,1.0,0.01,270.0,76.3,348.9,348.9,348.9
250.0,10496.0,-37.9,-75.0,1.0,0.01,270.0,77.5,349.6,349.7,349.6
246.1,10605.0,-37.8,-75.9,1.0,0.01,269.0,78.4,351.3,351.3,351.3
236.8,10869.0,-39.7,-77.2,1.0,0.0,269.0,79.3,352.3,352.3,352.3
227.8,11129.0,-41.1,-78.1,1.0,0.0,267.0,78.8,354.1,354.1,354.1
221.6,11317.0,-42.7,-79.2,1.0,0.0,264.0,79.1,354.4,354.4,354.4
207.3,11763.0,-46.6,-81.9,1.0,0.0,262.0,80.1,355.1,355.1,355.1
200.0,11998.0,-48.4,-82.1,1.0,0.0,263.0,79.7,355.9,355.9,355.9
176.2,12817.0,-55.4,-87.9,1.0,0.0,263.0,77.4,357.6,357.6,357.6
162.0,13345.0,-58.9,-90.4,1.0,0.0,262.0,75.8,360.4,360.4,360.4
158.9,13466.0,-58.8,-90.3,1.0,0.0,264.0,75.7,362.6,362.6,362.6
154.4,13645.0,-60.1,-91.2,1.0,0.0,266.0,75.0,363.3,363.3,363.3
150.0,13826.0,-60.8,-90.7,1.0,0.0,267.0,71.5,365.1,365.1,365.1
141.7,14177.0,-62.9,-93.2,1.0,0.0,265.0,63.8,367.5,367.5,367.5
132.5,14587.0,-63.9,-93.9,1.0,0.0,261.0,65.4,372.9,372.9,372.9
125.4,14926.0,-65.2,-94.9,1.0,0.0,266.0,61.7,376.3,376.3,376.3
120.9,15144.0,-65.4,-95.0,1.0,0.0,268.0,57.4,379.9,380.0,379.9
110.6,15685.0,-66.0,-95.4,1.0,0.0,273.0,48.7,388.7,388.7,388.7
100.7,16250.0,-66.5,-95.8,1.0,0.0,278.0,38.9,398.3,398.3,398.3
100.3,16278.0,-66.3,-95.7,1.0,0.0,278.0,38.0,399.0,399.0,399.0
