PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
612.9,4200.0,5.0,1.7,79.0,7.09,304.0,10.6,319.9,342.9,321.3
609.7,4240.0,4.6,2.3,85.0,7.44,303.0,10.4,319.9,344.0,321.4
608.4,4257.0,4.4,2.1,85.0,7.35,303.0,10.4,319.9,343.7,321.3
600.0,4372.0,3.7,1.7,87.0,7.24,308.0,10.3,320.4,343.8,321.8
597.2,4411.0,3.5,1.2,85.0,7.02,310.0,10.3,320.6,343.4,321.9
586.6,4566.0,2.5,1.3,92.0,7.2,316.0,10.2,321.0,344.4,322.4
583.9,4602.0,2.3,0.5,88.0,6.82,318.0,10.2,321.2,343.5,322.5
583.4,4608.0,2.5,0.2,85.0,6.68,318.0,10.2,321.5,343.4,322.8
580.7,4643.0,2.6,-2.6,69.0,5.45,320.0,9.9,322.1,340.1,323.1
579.1,4667.0,2.6,-2.1,71.0,5.68,321.0,9.8,322.3,341.1,323.4
576.0,4709.0,2.0,-1.4,78.0,6.01,322.0,9.5,322.1,341.9,323.3
567.5,4828.0,1.8,-3.1,70.0,5.37,327.0,8.7,323.3,341.1,324.3
560.1,4929.0,1.0,-3.7,71.0,5.21,332.0,8.0,323.5,340.8,324.5
557.2,4966.0,0.8,-4.8,66.0,4.81,333.0,7.7,323.8,339.9,324.7
556.8,4971.0,0.8,-5.1,65.0,4.71,333.0,7.7,323.8,339.6,324.8
553.1,5025.0,0.5,-4.9,67.0,4.81,334.0,7.6,324.1,340.2,325.0
548.8,5090.0,0.1,-6.6,61.0,4.26,334.0,7.5,324.3,338.7,325.2
545.4,5138.0,0.3,-8.0,54.0,3.84,335.0,7.5,325.2,338.2,325.9
543.5,5162.0,0.4,-10.0,46.0,3.29,335.0,7.4,325.6,336.9,326.3
540.2,5209.0,0.3,-14.2,33.0,2.36,336.0,7.4,326.1,334.3,326.5
538.0,5239.0,0.4,-11.9,39.0,2.86,336.0,7.3,326.6,336.4,327.1
536.6,5262.0,0.0,-4.7,71.0,5.04,336.0,7.3,326.3,343.3,327.3
535.6,5275.0,-0.2,-2.9,82.0,5.78,336.0,7.3,326.3,345.6,327.4
534.1,5305.0,-0.1,-2.6,83.0,5.93,337.0,7.2,326.6,346.5,327.8
532.9,5323.0,-0.2,-3.0,81.0,5.77,337.0,7.2,326.7,346.1,327.9
531.5,5340.0,0.1,-3.5,77.0,5.57,338.0,7.1,327.3,346.1,328.4
522.5,5489.0,-0.1,-3.4,78.0,5.71,343.0,6.5,328.7,348.0,329.8
511.3,5656.0,-1.3,-5.4,74.0,5.01,348.0,5.9,329.3,346.4,330.3
509.6,5681.0,-1.5,-5.4,75.0,5.03,349.0,5.8,329.4,346.5,330.4
502.5,5799.0,-2.5,-5.3,81.0,5.14,350.0,5.8,329.5,347.0,330.5
500.0,5838.0,-2.7,-5.6,80.0,5.05,350.0,5.8,329.7,346.9,330.7
493.9,5930.0,-3.5,-6.2,82.0,4.88,350.0,5.8,329.9,346.5,330.8
487.8,6026.0,-3.7,-6.5,81.0,4.83,351.0,5.8,330.8,347.4,331.8
487.0,6042.0,-3.7,-6.5,81.0,4.84,352.0,5.8,330.9,347.5,331.9
482.9,6104.0,-3.9,-8.3,71.0,4.24,356.0,5.9,331.5,346.2,332.4
480.0,6143.0,-3.5,-8.6,68.0,4.17,359.0,5.9,332.6,347.0,333.4
473.2,6261.0,-4.5,-9.9,66.0,3.82,6.0,6.1,332.7,346.0,333.5
463.3,6428.0,-5.8,-9.2,77.0,4.12,14.0,6.1,333.1,347.4,333.9
460.5,6484.0,-6.1,-10.4,72.0,3.77,15.0,6.1,333.3,346.5,334.0
454.3,6591.0,-7.0,-10.3,77.0,3.85,16.0,6.0,333.4,346.9,334.2
452.6,6630.0,-7.1,-9.3,84.0,4.19,17.0,6.0,333.7,348.3,334.5
449.7,6675.0,-7.2,-9.2,86.0,4.25,18.0,5.9,334.2,349.0,335.0
448.7,6698.0,-6.9,-8.7,87.0,4.43,18.0,5.9,334.8,350.2,335.7
446.5,6731.0,-6.9,-8.6,88.0,4.48,17.0,5.5,335.2,350.9,336.1
445.4,6753.0,-6.7,-8.9,84.0,4.39,17.0,5.3,335.7,351.1,336.6
443.4,6792.0,-6.4,-10.9,70.0,3.76,16.0,4.9,336.5,349.8,337.3
437.2,6910.0,-6.6,-12.4,63.0,3.38,13.0,3.6,337.6,349.7,338.3
434.3,6960.0,-6.6,-15.6,49.0,2.62,12.0,3.1,338.3,347.8,338.8
430.7,7033.0,-6.8,-17.9,41.0,2.18,10.0,2.3,338.8,346.8,339.3
430.0,7044.0,-6.8,-18.2,40.0,2.12,9.0,2.4,339.0,346.8,339.4
421.4,7201.0,-7.7,-22.2,30.0,1.53,1.0,3.1,339.8,345.5,340.1
416.7,7290.0,-8.4,-22.8,30.0,1.47,352.0,3.2,340.0,345.5,340.3
410.8,7385.0,-8.7,-27.0,21.0,1.02,342.0,3.2,341.0,344.9,341.2
407.7,7441.0,-9.1,-27.4,21.0,0.99,336.0,3.2,341.2,345.0,341.4
402.5,7537.0,-9.5,-23.9,30.0,1.38,326.0,3.3,341.9,347.2,342.2
401.6,7553.0,-9.7,-22.8,34.0,1.53,325.0,3.3,341.9,347.7,342.2
400.0,7584.0,-9.8,-23.1,33.0,1.49,322.0,3.3,342.2,347.8,342.5
399.2,7599.0,-9.8,-23.7,31.0,1.42,321.0,3.3,342.4,347.7,342.7
389.7,7799.0,-11.2,-26.1,28.0,1.17,305.0,3.2,342.9,347.4,343.1
386.5,7854.0,-11.6,-21.2,45.0,1.83,301.0,3.2,343.2,350.0,343.6
384.7,7897.0,-11.8,-21.8,43.0,1.74,298.0,3.2,343.4,349.9,343.7
376.1,8072.0,-13.0,-21.9,47.0,1.76,304.0,2.9,344.0,350.7,344.4
368.1,8223.0,-14.7,-22.0,54.0,1.79,310.0,2.7,343.9,350.6,344.2
366.5,8260.0,-14.9,-21.3,58.0,1.91,311.0,2.6,344.0,351.2,344.4
365.6,8278.0,-15.2,-20.7,63.0,2.02,312.0,2.6,343.9,351.4,344.3
358.8,8417.0,-16.4,-21.6,64.0,1.9,318.0,2.8,344.1,351.2,344.5
354.8,8508.0,-16.9,-21.1,70.0,2.01,322.0,2.9,344.5,352.1,345.0
349.3,8624.0,-17.6,-22.6,65.0,1.79,327.0,3.1,345.1,351.9,345.5
341.2,8805.0,-18.3,-24.6,58.0,1.53,337.0,2.9,346.5,352.4,346.8
336.8,8884.0,-19.4,-25.1,61.0,1.48,341.0,2.9,346.3,352.0,346.6
334.5,8944.0,-19.8,-25.1,63.0,1.49,344.0,2.8,346.4,352.1,346.7
332.6,8987.0,-20.1,-25.8,60.0,1.41,346.0,2.8,346.6,352.0,346.9
328.3,9084.0,-20.5,-27.6,53.0,1.21,357.0,2.6,347.3,352.0,347.6
317.4,9338.0,-22.6,-30.9,47.0,0.92,27.0,2.1,347.8,351.4,348.0
317.0,9351.0,-22.7,-31.0,47.0,0.91,28.0,2.1,347.8,351.4,347.9
314.7,9405.0,-23.2,-31.0,49.0,0.92,28.0,2.1,347.8,351.4,348.0
305.5,9623.0,-24.1,-32.1,48.0,0.85,27.0,2.0,349.5,352.9,349.7
303.9,9665.0,-24.2,-33.6,42.0,0.74,26.0,2.0,349.9,352.8,350.0
301.2,9714.0,-24.6,-34.4,40.0,0.69,26.0,2.0,350.2,353.0,350.3
300.0,9738.0,-24.8,-34.7,39.0,0.67,25.0,2.0,350.3,353.0,350.5
291.5,9942.0,-26.3,-39.8,27.0,0.41,12.0,1.7,351.1,352.8,351.2
290.1,9977.0,-26.5,-40.1,27.0,0.4,10.0,1.7,351.3,353.0,351.4
286.0,10074.0,-26.9,-36.8,39.0,0.57,4.0,1.6,352.1,354.5,352.3
284.7,10115.0,-27.0,-35.2,46.0,0.67,7.0,1.7,352.4,355.2,352.6
280.6,10217.0,-27.9,-35.5,48.0,0.66,14.0,1.9,352.6,355.3,352.8
277.5,10289.0,-28.6,-40.9,30.0,0.39,20.0,2.1,352.7,354.4,352.8
275.0,10361.0,-29.2,-37.4,45.0,0.56,25.0,2.2,352.8,355.1,352.9
272.2,10433.0,-29.9,-37.9,46.0,0.54,30.0,2.4,352.8,355.0,352.9
258.9,10793.0,-33.2,-39.2,55.0,0.5,32.0,4.1,353.0,355.1,353.1
250.0,11038.0,-35.4,-40.8,58.0,0.43,29.0,3.8,353.3,355.1,353.4
247.5,11102.0,-36.0,-41.1,59.0,0.43,29.0,3.8,353.4,355.2,353.5
246.2,11150.0,-36.2,-41.3,59.0,0.42,28.0,3.7,353.7,355.4,353.7
241.4,11284.0,-36.9,-43.4,51.0,0.34,41.0,3.3,354.6,356.1,354.7
235.2,11460.0,-38.6,-46.3,44.0,0.26,59.0,2.8,354.7,355.8,354.7
234.1,11502.0,-38.8,-47.0,42.0,0.24,63.0,2.7,354.8,355.9,354.9
228.9,11659.0,-39.7,-51.8,27.0,0.14,81.0,2.8,355.8,356.4,355.8
224.7,11788.0,-40.7,-54.2,22.0,0.11,96.0,2.9,356.1,356.6,356.1
222.6,11853.0,-41.3,-52.2,30.0,0.14,103.0,3.0,356.1,356.8,356.2
221.4,11888.0,-41.7,-51.7,33.0,0.15,103.0,3.1,356.1,356.7,356.1
216.1,12041.0,-43.2,-51.4,40.0,0.16,105.0,3.6,356.2,356.9,356.3
211.1,12205.0,-43.9,-54.1,32.0,0.12,107.0,4.2,357.5,358.1,357.6
210.9,12211.0,-43.9,-54.2,31.0,0.12,107.0,4.2,357.6,358.2,357.7
204.8,12410.0,-45.3,-54.3,36.0,0.12,97.0,5.4,358.4,359.0,358.5
200.0,12555.0,-46.7,-56.1,34.0,0.1,90.0,6.2,358.7,359.1,358.7
199.9,12557.0,-46.7,-56.1,34.0,0.1,90.0,6.2,358.7,359.2,358.7
196.4,12671.0,-47.9,-57.1,34.0,0.09,87.0,6.4,358.6,359.0,358.6
188.9,12919.0,-49.7,-59.1,33.0,0.07,79.0,6.9,359.7,360.1,359.7
185.4,13045.0,-50.7,-59.9,33.0,0.07,81.0,6.7,360.0,360.3,360.0
180.0,13250.0,-51.9,-61.6,31.0,0.05,84.0,6.3,361.1,361.4,361.1
179.3,13280.0,-52.0,-61.6,31.0,0.05,84.0,6.2,361.4,361.6,361.4
176.2,13400.0,-52.3,-60.9,35.0,0.06,82.0,6.2,362.7,363.0,362.7
169.7,13642.0,-54.4,-62.3,38.0,0.05,79.0,6.3,363.1,363.4,363.1
166.5,13743.0,-55.4,-63.1,38.0,0.05,76.0,6.2,363.4,363.7,363.4
159.6,14021.0,-57.7,-66.4,33.0,0.03,68.0,6.1,364.0,364.1,364.0
