PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
238.9,10695.0,-47.2,-71.9,4.0,0.01,253.0,54.1,340.2,340.2,340.2
225.7,11072.0,-47.2,-73.4,4.0,0.01,255.0,60.0,345.6,345.7,345.6
213.8,11429.0,-47.2,-74.4,3.0,0.01,256.0,65.6,351.0,351.1,351.0
206.4,11661.0,-48.7,-76.6,3.0,0.01,256.0,63.9,352.3,352.3,352.3
200.2,11860.0,-50.0,-79.9,2.0,0.0,256.0,61.7,353.4,353.4,353.4
200.0,11866.0,-50.0,-79.3,2.0,0.0,256.0,61.6,353.4,353.4,353.4
188.3,12259.0,-51.0,-82.7,1.0,0.0,254.0,61.3,358.0,358.0,358.0
171.6,12859.0,-53.8,-86.9,1.0,0.0,258.0,66.9,362.9,362.9,362.9
156.1,13462.0,-56.2,-88.5,1.0,0.0,261.0,59.9,368.8,368.8,368.8
154.1,13544.0,-55.6,-88.1,1.0,0.0,260.0,60.0,371.3,371.3,371.3
150.0,13713.0,-56.4,-87.6,1.0,0.0,258.0,59.3,372.7,372.7,372.7
142.2,14049.0,-57.4,-89.3,1.0,0.0,255.0,60.8,376.7,376.7,376.7
132.7,14484.0,-58.6,-90.2,1.0,0.0,260.0,59.8,382.1,382.1,382.1
130.4,14594.0,-59.3,-90.7,1.0,0.0,261.0,59.5,382.8,382.8,382.8
120.8,15072.0,-61.3,-92.1,1.0,0.0,265.0,57.4,387.6,387.6,387.6
119.3,15148.0,-61.9,-92.5,1.0,0.0,266.0,57.0,387.8,387.8,387.8
113.3,15463.0,-64.4,-94.3,1.0,0.0,268.0,52.1,388.9,388.9,388.9
108.9,15705.0,-65.0,-94.7,1.0,0.0,262.0,48.2,392.3,392.3,392.3
106.0,15869.0,-65.7,-95.3,1.0,0.0,260.0,49.3,393.8,393.8,393.8
104.2,15973.0,-64.7,-94.5,1.0,0.0,260.0,49.8,397.7,397.7,397.7
100.4,16200.0,-65.2,-94.8,1.0,0.0,261.0,47.2,401.1,401.1,401.1
