PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
357.2,8269.0,-26.2,-28.8,79.0,1.0,263.0,31.0,331.3,335.0,331.5
339.3,8637.0,-29.3,-31.9,78.0,0.78,260.0,32.7,332.1,335.0,332.2
337.4,8677.0,-29.4,-31.9,79.0,0.78,259.0,33.9,332.4,335.4,332.6
322.0,9007.0,-31.3,-33.4,82.0,0.71,259.0,42.5,334.3,337.0,334.4
317.7,9102.0,-32.1,-34.1,82.0,0.67,258.0,43.2,334.5,337.1,334.6
300.2,9498.0,-35.3,-37.9,77.0,0.49,256.0,47.4,335.4,337.3,335.5
300.0,9503.0,-35.4,-38.0,77.0,0.48,256.0,47.5,335.4,337.3,335.5
288.2,9780.0,-37.6,-40.1,78.0,0.41,255.0,51.1,336.1,337.7,336.1
282.4,9920.0,-38.3,-40.7,79.0,0.39,253.0,52.3,337.0,338.6,337.1
279.9,9982.0,-38.8,-41.1,79.0,0.38,253.0,52.0,337.2,338.7,337.3
276.0,10076.0,-39.2,-42.4,71.0,0.33,254.0,50.6,338.0,339.3,338.1
272.4,10166.0,-38.5,-43.4,60.0,0.3,257.0,50.9,340.2,341.5,340.3
269.5,10241.0,-37.5,-43.6,53.0,0.3,259.0,53.3,342.7,343.9,342.8
267.3,10296.0,-37.3,-43.8,51.0,0.3,260.0,53.7,343.9,345.1,343.9
267.1,10302.0,-37.3,-43.8,50.0,0.29,260.0,53.5,344.0,345.2,344.0
260.4,10476.0,-37.7,-46.3,41.0,0.23,265.0,51.4,345.8,346.7,345.8
256.5,10580.0,-37.5,-47.6,34.0,0.2,267.0,53.6,347.6,348.5,347.6
252.2,10697.0,-38.2,-51.1,25.0,0.14,270.0,53.7,348.2,348.8,348.3
250.0,10756.0,-38.7,-52.7,21.0,0.12,269.0,52.9,348.5,349.0,348.5
244.9,10898.0,-39.3,-56.5,15.0,0.08,265.0,52.2,349.6,350.0,349.6
241.9,10982.0,-39.0,-57.8,12.0,0.07,264.0,53.3,351.2,351.5,351.2
238.5,11077.0,-39.8,-60.4,10.0,0.05,264.0,54.8,351.5,351.7,351.5
225.7,11452.0,-42.4,-68.2,4.0,0.02,269.0,57.2,353.0,353.1,353.0
224.4,11490.0,-42.7,-69.0,4.0,0.02,269.0,57.3,353.2,353.2,353.2
211.3,11893.0,-46.2,-75.2,2.0,0.01,271.0,61.8,353.8,353.8,353.8
206.7,12037.0,-47.4,-76.6,2.0,0.01,271.0,62.8,354.2,354.3,354.2
200.0,12254.0,-48.6,-78.7,2.0,0.0,273.0,60.5,355.7,355.7,355.7
198.5,12305.0,-48.7,-80.0,2.0,0.0,273.0,59.7,356.2,356.2,356.2
198.1,12317.0,-48.8,-80.4,1.0,0.0,273.0,59.5,356.3,356.3,356.3
186.7,12703.0,-51.5,-85.2,1.0,0.0,276.0,57.3,358.0,358.0,358.0
182.0,12867.0,-52.5,-85.9,1.0,0.0,277.0,54.1,359.0,359.0,359.0
175.7,13092.0,-53.6,-86.7,1.0,0.0,280.0,52.0,360.8,360.8,360.8
173.2,13183.0,-53.9,-86.9,1.0,0.0,279.0,51.0,361.7,361.7,361.7
166.5,13434.0,-55.9,-88.3,1.0,0.0,277.0,49.0,362.7,362.7,362.7
164.9,13496.0,-56.0,-88.4,1.0,0.0,276.0,48.5,363.4,363.4,363.4
159.9,13691.0,-56.3,-88.6,1.0,0.0,270.0,44.8,366.2,366.2,366.2
157.3,13796.0,-55.7,-88.2,1.0,0.0,271.0,44.0,368.9,368.9,368.9
150.1,14093.0,-57.0,-89.1,1.0,0.0,282.0,37.9,371.6,371.6,371.6
150.0,14095.0,-57.0,-88.0,1.0,0.0,282.0,37.9,371.7,371.7,371.7
147.5,14204.0,-56.6,-88.8,1.0,0.0,282.0,35.5,374.2,374.2,374.2
142.5,14418.0,-58.6,-90.2,1.0,0.0,276.0,32.4,374.4,374.4,374.4
140.4,14513.0,-58.8,-90.3,1.0,0.0,274.0,30.4,375.6,375.6,375.6
139.1,14569.0,-59.1,-90.5,1.0,0.0,272.0,29.1,376.1,376.1,376.1
129.7,15003.0,-63.0,-93.3,1.0,0.0,263.0,29.1,376.6,376.6,376.6
120.1,15470.0,-67.4,-96.4,1.0,0.0,263.0,31.7,377.0,377.0,377.0
111.3,15924.0,-69.5,-97.9,1.0,0.0,275.0,34.7,381.3,381.3,381.3
110.3,15979.0,-69.2,-97.7,1.0,0.0,278.0,32.5,383.0,383.0,383.0
107.8,16115.0,-68.6,-97.3,1.0,0.0,284.0,28.1,386.6,386.6,386.6
105.2,16258.0,-69.1,-97.7,1.0,0.0,283.0,25.3,388.3,388.3,388.3
103.4,16363.0,-68.9,-97.5,1.0,0.0,282.0,23.5,390.5,390.5,390.5
100.4,16539.0,-70.1,-98.4,1.0,0.0,272.0,18.1,391.6,391.6,391.6
100.2,16548.0,-70.2,-98.4,1.0,0.0,271.0,18.0,391.7,391.7,391.7
