PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
680.7,3324.0,-4.0,-5.6,89.0,3.7,266.0,16.4,300.4,311.8,301.1
664.2,3516.0,-5.1,-6.3,92.0,3.6,271.0,16.7,301.2,312.4,301.9
616.3,4099.0,-8.9,-9.1,99.0,3.12,271.0,17.3,303.4,313.2,304.0
611.1,4164.0,-8.6,-9.4,94.0,3.07,267.0,17.5,304.6,314.2,305.1
600.3,4302.0,-9.9,-12.6,80.0,2.41,268.0,16.9,304.5,312.2,305.0
600.0,4305.0,-9.9,-12.6,81.0,2.41,268.0,16.9,304.6,312.3,305.0
555.3,4897.0,-13.7,-16.6,79.0,1.89,269.0,16.9,306.9,313.1,307.2
534.6,5184.0,-14.9,-17.0,85.0,1.89,268.0,20.5,308.8,315.0,309.1
518.4,5415.0,-15.5,-23.0,53.0,1.16,272.0,27.0,310.9,314.8,311.1
517.6,5428.0,-15.5,-23.4,51.0,1.12,272.0,27.2,311.0,314.8,311.2
500.0,5687.0,-16.7,-24.3,52.0,1.07,280.0,27.5,312.6,316.3,312.8
