PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
695.6,3165.0,1.3,-50.6,1.0,0.05,293.0,1.9,304.5,304.7,304.5
684.1,3298.0,0.9,-32.7,6.0,0.36,296.0,3.4,305.5,306.7,305.5
680.5,3340.0,0.9,-33.4,6.0,0.34,290.0,3.9,305.9,307.1,306.0
670.8,3454.0,0.0,-34.5,5.0,0.31,275.0,4.3,306.2,307.3,306.2
666.4,3507.0,-0.3,-34.8,5.0,0.3,263.0,4.3,306.4,307.5,306.5
657.0,3620.0,-1.3,-34.6,6.0,0.31,254.0,4.4,306.5,307.6,306.6
634.2,3899.0,-3.9,-33.8,8.0,0.35,255.0,3.5,306.7,307.9,306.8
603.4,4287.0,-6.9,-34.3,9.0,0.35,275.0,4.4,307.5,308.8,307.6
601.2,4316.0,-7.2,-33.9,10.0,0.36,278.0,4.5,307.6,308.9,307.6
600.0,4332.0,-7.3,-34.2,10.0,0.35,279.0,4.5,307.6,308.9,307.7
576.7,4638.0,-9.5,-43.0,5.0,0.15,287.0,6.8,308.6,309.1,308.6
572.3,4697.0,-10.0,-45.5,4.0,0.12,294.0,7.1,308.7,309.1,308.7
559.7,4868.0,-10.4,-41.7,6.0,0.18,305.0,9.5,310.1,310.8,310.1
549.1,5014.0,-11.4,-33.5,14.0,0.41,314.0,12.0,310.6,312.1,310.7
535.5,5205.0,-12.9,-26.6,31.0,0.81,312.0,14.1,311.1,313.9,311.2
527.1,5324.0,-13.7,-30.5,23.0,0.57,309.0,15.1,311.5,313.5,311.6
523.8,5372.0,-14.1,-29.6,26.0,0.63,309.0,15.2,311.6,313.8,311.7
507.6,5609.0,-15.9,-29.0,32.0,0.69,303.0,15.4,312.3,314.7,312.4
500.0,5722.0,-16.2,-36.8,15.0,0.33,301.0,15.5,313.2,314.4,313.2
498.9,5738.0,-16.3,-38.1,13.0,0.29,300.0,15.5,313.3,314.3,313.3
498.5,5744.0,-16.4,-37.8,14.0,0.3,300.0,15.5,313.3,314.4,313.3
481.7,5999.0,-18.6,-30.5,34.0,0.63,298.0,17.9,313.6,315.9,313.7
474.1,6118.0,-19.2,-32.8,29.0,0.51,300.0,18.9,314.2,316.1,314.3
469.9,6184.0,-19.8,-34.3,26.0,0.45,303.0,18.8,314.4,316.0,314.5
450.0,6502.0,-22.7,-35.4,31.0,0.42,303.0,20.8,314.6,316.1,314.7
447.9,6536.0,-23.0,-35.6,31.0,0.41,304.0,20.7,314.6,316.1,314.7
440.4,6659.0,-24.0,-37.8,27.0,0.34,309.0,20.1,314.9,316.1,314.9
425.9,6901.0,-25.4,-43.7,17.0,0.19,309.0,21.1,316.1,316.8,316.1
425.5,6908.0,-25.5,-43.7,17.0,0.19,309.0,21.1,316.1,316.8,316.2
405.0,7263.0,-28.5,-46.2,17.0,0.15,301.0,21.1,316.7,317.3,316.8
401.6,7323.0,-28.9,-46.8,16.0,0.14,298.0,21.1,317.0,317.5,317.0
400.0,7351.0,-29.1,-46.9,16.0,0.14,296.0,21.1,317.1,317.7,317.2
390.2,7527.0,-30.0,-50.2,12.0,0.1,288.0,20.6,318.2,318.6,318.2
389.1,7547.0,-30.0,-50.3,12.0,0.1,287.0,20.5,318.4,318.8,318.5
368.9,7923.0,-33.3,-53.3,12.0,0.07,272.0,22.7,318.9,319.2,319.0
348.9,8309.0,-37.0,-54.3,15.0,0.07,269.0,23.0,319.1,319.3,319.1
334.4,8600.0,-39.7,-56.7,15.0,0.05,271.0,22.9,319.3,319.5,319.3
330.1,8689.0,-40.2,-58.5,12.0,0.04,272.0,25.9,319.8,320.0,319.8
311.3,9086.0,-41.7,-64.3,7.0,0.02,280.0,28.2,323.0,323.1,323.0
309.8,9118.0,-41.9,-65.0,7.0,0.02,277.0,28.2,323.2,323.3,323.2
300.0,9336.0,-40.7,-68.6,4.0,0.01,269.0,30.8,327.8,327.9,327.8
297.1,9401.0,-40.6,-70.7,3.0,0.01,270.0,32.4,329.0,329.0,329.0
292.3,9513.0,-40.5,-74.7,1.0,0.01,270.0,33.4,330.6,330.6,330.6
288.1,9610.0,-40.7,-77.8,1.0,0.0,272.0,33.6,331.7,331.7,331.7
274.7,9932.0,-43.1,-79.5,1.0,0.0,269.0,35.1,332.8,332.8,332.8
273.7,9957.0,-43.3,-79.6,1.0,0.0,269.0,35.7,332.9,332.9,332.9
267.2,10117.0,-43.9,-80.0,1.0,0.0,270.0,40.9,334.3,334.3,334.3
261.3,10266.0,-43.9,-80.0,1.0,0.0,268.0,42.9,336.4,336.4,336.4
257.7,10359.0,-44.3,-80.3,1.0,0.0,270.0,43.8,337.1,337.1,337.1
254.3,10448.0,-44.8,-80.6,1.0,0.0,271.0,45.8,337.7,337.7,337.7
250.0,10562.0,-43.9,-79.1,1.0,0.0,268.0,48.0,340.6,340.6,340.6
243.6,10735.0,-42.8,-79.3,1.0,0.0,266.0,50.2,344.8,344.8,344.8
242.9,10754.0,-42.9,-79.3,1.0,0.0,265.0,50.5,345.0,345.0,345.0
223.7,11304.0,-44.9,-80.7,1.0,0.0,266.0,52.0,350.1,350.1,350.1
213.4,11617.0,-47.1,-82.2,1.0,0.0,266.0,54.1,351.5,351.5,351.5
213.2,11624.0,-47.1,-82.2,1.0,0.0,266.0,54.3,351.5,351.5,351.5
200.0,12044.0,-49.1,-82.6,1.0,0.0,265.0,55.8,354.9,354.9,354.9
199.1,12073.0,-49.1,-83.6,1.0,0.0,264.0,55.6,355.2,355.3,355.2
188.7,12424.0,-50.7,-84.7,1.0,0.0,266.0,56.7,358.3,358.3,358.3
174.2,12940.0,-54.2,-87.1,1.0,0.0,264.0,57.4,360.8,360.8,360.8
172.9,12986.0,-54.4,-87.2,1.0,0.0,263.0,57.5,361.2,361.2,361.2
163.3,13349.0,-56.3,-88.6,1.0,0.0,265.0,56.8,363.9,363.9,363.9
161.4,13424.0,-56.9,-89.0,1.0,0.0,266.0,56.3,364.1,364.1,364.1
153.9,13724.0,-58.8,-90.4,1.0,0.0,269.0,53.7,365.8,365.8,365.8
150.0,13882.0,-59.4,-89.7,1.0,0.0,268.0,52.2,367.5,367.5,367.5
137.4,14426.0,-61.5,-92.3,1.0,0.0,268.0,49.0,373.1,373.1,373.1
131.2,14709.0,-63.4,-93.6,1.0,0.0,268.0,46.4,374.8,374.8,374.8
123.1,15097.0,-66.7,-95.9,1.0,0.0,267.0,45.8,375.6,375.7,375.6
112.4,15641.0,-69.4,-97.9,1.0,0.0,273.0,41.9,380.4,380.4,380.4
106.8,15945.0,-70.5,-98.6,1.0,0.0,271.0,42.0,384.0,384.0,384.0
100.5,16305.0,-71.2,-99.1,1.0,0.0,275.0,37.1,389.4,389.4,389.4
