PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
501.2,5860.0,-0.7,-18.5,25.0,1.78,298.0,5.1,331.9,338.3,332.3
500.0,5880.0,-0.9,-17.8,26.0,1.89,298.0,5.0,331.9,338.7,332.3
498.6,5909.0,-1.4,-18.1,27.0,1.85,298.0,5.0,331.5,338.2,331.9
496.4,5946.0,-1.4,-17.4,28.0,1.97,297.0,4.9,332.0,339.0,332.3
494.2,5983.0,-1.3,-14.4,36.0,2.54,297.0,4.8,332.5,341.5,333.0
489.8,6057.0,-1.7,-12.7,43.0,2.94,296.0,4.6,332.9,343.3,333.4
485.7,6137.0,-2.2,-12.3,46.0,3.07,293.0,4.8,333.0,343.9,333.7
479.9,6235.0,-2.4,-14.6,39.0,2.57,289.0,4.9,333.9,343.1,334.5
469.2,6427.0,-4.0,-15.5,40.0,2.44,281.0,5.3,334.1,342.9,334.6
451.5,6728.0,-6.9,-17.5,43.0,2.15,292.0,6.7,334.2,341.9,334.6
442.7,6876.0,-7.9,-21.6,32.0,1.54,296.0,7.3,334.8,340.4,335.1
431.5,7080.0,-9.7,-19.3,45.0,1.93,302.0,8.1,335.0,342.0,335.3
426.4,7167.0,-10.7,-19.5,48.0,1.92,305.0,8.5,334.8,341.8,335.2
422.6,7234.0,-11.5,-19.8,50.0,1.88,306.0,8.0,334.7,341.5,335.0
415.5,7352.0,-12.2,-20.4,50.0,1.82,308.0,7.2,335.4,342.0,335.8
410.6,7431.0,-13.1,-21.5,49.0,1.67,315.0,7.0,335.4,341.5,335.7
402.2,7585.0,-12.9,-25.9,33.0,1.15,327.0,6.5,337.6,342.0,337.8
400.0,7621.0,-13.1,-27.7,28.0,0.98,330.0,6.4,337.9,341.6,338.1
396.5,7680.0,-13.4,-30.1,23.0,0.79,335.0,6.2,338.3,341.4,338.5
394.5,7716.0,-13.9,-31.1,22.0,0.72,338.0,6.1,338.2,341.0,338.3
389.5,7803.0,-15.0,-32.1,22.0,0.67,341.0,6.8,338.0,340.6,338.1
381.4,7960.0,-16.1,-32.2,24.0,0.67,347.0,7.9,338.6,341.2,338.7
377.5,8030.0,-17.2,-32.4,25.0,0.67,350.0,8.4,338.1,340.7,338.2
375.2,8065.0,-17.3,-31.9,27.0,0.71,351.0,8.7,338.6,341.3,338.7
371.2,8140.0,-17.7,-31.4,29.0,0.75,350.0,9.4,339.1,342.0,339.2
366.5,8228.0,-18.8,-31.5,32.0,0.75,349.0,10.1,338.8,341.7,339.0
362.2,8315.0,-19.1,-31.7,32.0,0.75,347.0,10.9,339.6,342.5,339.7
361.4,8338.0,-19.6,-32.2,32.0,0.71,347.0,11.0,339.1,341.9,339.3
357.6,8414.0,-19.8,-32.5,31.0,0.7,346.0,11.7,339.9,342.6,340.0
357.1,8425.0,-19.7,-32.2,32.0,0.72,346.0,11.8,340.1,343.0,340.3
353.3,8513.0,-21.0,-32.7,34.0,0.69,347.0,12.6,339.4,342.1,339.6
349.3,8594.0,-21.3,-32.6,35.0,0.71,348.0,13.4,340.1,342.9,340.3
347.8,8623.0,-22.0,-33.1,36.0,0.68,348.0,13.7,339.6,342.3,339.8
334.0,8914.0,-24.6,-35.7,35.0,0.55,351.0,16.3,340.0,342.2,340.1
332.3,8955.0,-24.5,-35.8,34.0,0.54,352.0,16.6,340.6,342.8,340.8
325.9,9113.0,-26.0,-37.6,33.0,0.46,354.0,18.0,340.5,342.3,340.6
325.4,9124.0,-26.1,-37.7,33.0,0.46,354.0,17.9,340.5,342.3,340.6
318.4,9299.0,-26.9,-40.2,27.0,0.36,356.0,15.9,341.5,343.0,341.6
314.4,9403.0,-26.8,-41.4,24.0,0.32,357.0,14.7,342.9,344.2,342.9
312.7,9444.0,-26.3,-41.5,23.0,0.32,358.0,14.3,344.1,345.4,344.2
311.9,9462.0,-26.5,-42.0,22.0,0.31,358.0,14.1,344.1,345.3,344.1
307.9,9555.0,-27.2,-43.5,20.0,0.27,359.0,11.9,344.4,345.5,344.4
305.7,9601.0,-26.7,-43.8,18.0,0.26,360.0,10.8,345.8,346.9,345.8
300.0,9739.0,-27.8,-45.9,16.0,0.21,2.0,7.5,346.1,347.0,346.1
296.5,9817.0,-28.7,-47.0,16.0,0.19,3.0,5.8,346.0,346.8,346.0
292.1,9922.0,-29.6,-48.0,15.0,0.17,348.0,4.6,346.2,346.9,346.2
290.6,9960.0,-29.4,-47.9,15.0,0.17,343.0,4.1,347.0,347.7,347.0
281.3,10192.0,-31.7,-51.1,13.0,0.12,310.0,1.4,346.9,347.4,346.9
279.2,10241.0,-32.4,-51.7,13.0,0.12,303.0,2.1,346.6,347.2,346.7
276.2,10329.0,-32.6,-52.1,13.0,0.11,289.0,3.3,347.4,347.9,347.4
271.9,10429.0,-33.9,-53.2,13.0,0.1,275.0,4.8,347.1,347.5,347.1
271.0,10454.0,-33.8,-53.1,13.0,0.1,271.0,5.1,347.6,348.0,347.6
266.1,10567.0,-35.0,-53.9,13.0,0.1,254.0,6.7,347.6,348.1,347.7
263.2,10648.0,-35.7,-54.4,13.0,0.09,254.0,7.2,347.7,348.1,347.7
259.8,10735.0,-35.8,-54.3,13.0,0.09,254.0,7.7,348.8,349.3,348.9
258.9,10760.0,-36.4,-54.8,13.0,0.09,255.0,7.8,348.3,348.7,348.3
257.6,10798.0,-36.1,-54.2,14.0,0.09,255.0,8.1,349.3,349.7,349.3
255.4,10860.0,-37.0,-54.5,15.0,0.09,255.0,8.4,348.8,349.2,348.8
252.8,10942.0,-36.5,-54.0,15.0,0.1,255.0,8.9,350.5,351.0,350.6
252.4,10954.0,-36.4,-54.0,15.0,0.1,255.0,8.9,350.9,351.3,350.9
250.0,11021.0,-36.6,-54.7,14.0,0.09,257.0,8.8,351.5,351.9,351.5
245.5,11144.0,-37.1,-55.9,13.0,0.08,259.0,8.6,352.6,353.0,352.6
244.4,11176.0,-37.6,-56.5,12.0,0.08,260.0,8.5,352.3,352.6,352.3
241.3,11272.0,-37.9,-57.2,12.0,0.07,262.0,8.4,353.1,353.5,353.2
239.4,11324.0,-38.4,-57.9,11.0,0.07,263.0,8.3,353.2,353.5,353.2
236.3,11413.0,-39.0,-58.7,11.0,0.06,266.0,8.3,353.6,353.9,353.6
233.0,11508.0,-40.1,-59.7,11.0,0.05,269.0,8.4,353.3,353.6,353.4
231.8,11534.0,-40.0,-59.7,11.0,0.05,270.0,8.4,354.0,354.3,354.0
231.2,11547.0,-40.6,-60.3,10.0,0.05,270.0,8.4,353.4,353.6,353.4
229.5,11591.0,-40.6,-60.3,10.0,0.05,271.0,8.4,354.1,354.4,354.1
228.2,11623.0,-41.3,-61.0,10.0,0.05,272.0,8.5,353.6,353.8,353.6
226.1,11694.0,-41.2,-60.9,10.0,0.05,275.0,8.5,354.7,354.9,354.7
221.3,11828.0,-42.7,-62.4,10.0,0.04,281.0,8.3,354.6,354.8,354.6
215.6,12019.0,-43.2,-63.0,10.0,0.04,291.0,7.9,356.5,356.6,356.5
213.4,12090.0,-43.8,-63.6,10.0,0.04,294.0,7.8,356.6,356.7,356.6
212.0,12141.0,-44.3,-64.0,10.0,0.03,296.0,7.4,356.5,356.6,356.5
208.9,12256.0,-44.4,-64.2,9.0,0.03,299.0,6.5,357.8,358.0,357.8
204.1,12396.0,-45.9,-65.6,9.0,0.03,304.0,5.5,357.8,358.0,357.8
201.9,12460.0,-45.8,-65.5,9.0,0.03,306.0,5.0,359.1,359.3,359.1
201.8,12474.0,-46.0,-65.8,9.0,0.03,306.0,4.9,358.8,359.0,358.9
200.0,12533.0,-46.6,-66.1,9.0,0.03,303.0,4.3,358.8,358.9,358.8
198.0,12596.0,-47.3,-66.8,9.0,0.02,299.0,3.7,358.7,358.9,358.7
192.5,12780.0,-47.9,-67.1,9.0,0.02,290.0,2.0,360.7,360.8,360.7
190.3,12852.0,-48.6,-67.7,9.0,0.02,286.0,1.3,360.7,360.8,360.7
189.9,12865.0,-48.4,-67.6,9.0,0.02,285.0,1.2,361.3,361.4,361.3
189.5,12884.0,-48.3,-67.5,9.0,0.02,281.0,1.2,361.7,361.8,361.7
182.9,13146.0,-50.2,-68.9,10.0,0.02,233.0,1.3,362.2,362.3,362.3
181.7,13199.0,-50.1,-68.9,9.0,0.02,223.0,1.3,363.1,363.2,363.1
180.3,13245.0,-51.0,-69.5,10.0,0.02,214.0,1.3,362.4,362.5,362.4
180.0,13258.0,-50.9,-69.6,9.0,0.02,212.0,1.3,362.8,362.9,362.8
169.8,13592.0,-54.0,-72.2,9.0,0.01,249.0,1.6,363.7,363.8,363.7
168.3,13638.0,-55.0,-73.1,9.0,0.01,254.0,1.6,363.0,363.0,363.0
167.9,13652.0,-55.0,-73.0,9.0,0.01,255.0,1.6,363.2,363.3,363.2
165.6,13743.0,-55.5,-73.4,9.0,0.01,266.0,1.8,363.8,363.9,363.8
162.6,13874.0,-56.9,-74.4,10.0,0.01,282.0,2.2,363.4,363.4,363.4
162.1,13900.0,-56.5,-74.1,10.0,0.01,285.0,2.2,364.4,364.4,364.4
159.6,13998.0,-57.5,-74.9,10.0,0.01,297.0,2.5,364.3,364.3,364.3
159.0,14025.0,-57.4,-74.7,10.0,0.01,301.0,2.6,364.9,364.9,364.9
158.5,14045.0,-57.7,-75.0,10.0,0.01,303.0,2.6,364.7,364.7,364.7
157.2,14097.0,-58.5,-75.6,10.0,0.01,303.0,2.6,364.2,364.2,364.2
154.9,14188.0,-58.7,-75.8,10.0,0.01,304.0,2.6,365.4,365.4,365.4
