PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
508.7,5772.0,-1.7,-15.9,33.0,2.18,244.0,1.1,329.3,337.0,329.7
501.6,5877.0,-2.2,-17.3,30.0,1.96,237.0,1.0,330.0,337.0,330.4
500.0,5901.0,-2.2,-19.5,25.0,1.63,235.0,1.0,330.3,336.2,330.6
494.9,5981.0,-2.8,-24.9,16.0,1.03,230.0,0.9,330.5,334.3,330.7
493.4,6003.0,-2.9,-27.3,13.0,0.83,238.0,0.8,330.7,333.8,330.9
487.8,6088.0,-3.6,-29.8,11.0,0.66,269.0,0.6,330.9,333.4,331.0
473.1,6320.0,-4.2,-25.3,18.0,1.04,353.0,0.1,333.1,336.9,333.3
472.4,6331.0,-4.3,-25.0,18.0,1.07,355.0,0.2,333.1,337.1,333.3
467.2,6416.0,-4.8,-15.1,44.0,2.54,11.0,1.3,333.5,342.6,334.0
464.2,6467.0,-4.9,-17.7,36.0,2.05,21.0,2.0,334.0,341.4,334.4
462.5,6495.0,-5.2,-18.3,35.0,1.96,27.0,2.3,334.0,341.1,334.4
457.7,6580.0,-6.0,-13.3,56.0,3.0,43.0,3.4,334.0,344.6,334.6
453.4,6660.0,-6.5,-12.6,62.0,3.21,58.0,4.4,334.3,345.6,334.9
452.4,6677.0,-6.5,-12.3,63.0,3.29,58.0,4.3,334.5,346.1,335.1
438.7,6920.0,-8.2,-13.2,67.0,3.16,53.0,2.6,335.3,346.5,335.9
434.3,7000.0,-8.7,-14.6,62.0,2.84,51.0,2.0,335.6,345.8,336.2
433.9,7011.0,-8.6,-14.6,62.0,2.85,51.0,2.0,335.8,346.0,336.4
431.5,7050.0,-9.1,-14.7,64.0,2.84,53.0,2.1,335.7,345.9,336.3
425.3,7170.0,-9.4,-14.7,65.0,2.88,58.0,2.4,336.7,347.1,337.3
420.0,7271.0,-10.0,-15.3,65.0,2.78,65.0,2.7,337.2,347.2,337.7
415.4,7356.0,-10.4,-17.1,58.0,2.41,72.0,3.0,337.7,346.5,338.2
406.6,7520.0,-10.9,-17.9,56.0,2.3,84.0,3.4,339.1,347.6,339.6
403.1,7582.0,-11.7,-17.9,60.0,2.33,88.0,3.4,338.9,347.4,339.4
400.1,7639.0,-12.0,-17.8,62.0,2.36,92.0,3.5,339.3,347.9,339.8
400.0,7641.0,-12.0,-17.8,62.0,2.36,92.0,3.5,339.3,347.9,339.8
391.0,7814.0,-12.9,-19.8,56.0,2.04,104.0,3.5,340.3,347.9,340.8
389.1,7848.0,-13.2,-20.0,57.0,2.01,106.0,3.5,340.4,347.9,340.8
387.2,7876.0,-13.7,-20.5,56.0,1.94,105.0,3.6,340.2,347.4,340.6
382.2,7988.0,-14.5,-20.7,59.0,1.93,103.0,4.0,340.5,347.6,340.9
377.8,8073.0,-15.3,-20.0,67.0,2.07,101.0,4.3,340.5,348.2,341.0
372.6,8186.0,-15.4,-20.8,63.0,1.96,98.0,4.7,341.7,349.0,342.2
369.4,8253.0,-15.5,-22.2,56.0,1.75,95.0,5.2,342.5,349.0,342.8
357.0,8507.0,-17.3,-25.0,51.0,1.41,84.0,6.9,343.4,348.8,343.7
356.4,8524.0,-17.3,-25.3,50.0,1.38,83.0,7.0,343.6,348.8,343.8
351.4,8642.0,-17.6,-27.2,43.0,1.17,78.0,7.0,344.5,349.1,344.8
347.9,8710.0,-18.3,-28.0,42.0,1.1,76.0,7.0,344.6,348.8,344.8
334.1,9020.0,-19.7,-32.4,31.0,0.76,64.0,6.4,346.7,349.7,346.8
330.1,9099.0,-20.7,-33.4,31.0,0.69,61.0,6.2,346.5,349.3,346.6
325.6,9201.0,-21.4,-34.3,30.0,0.64,57.0,5.9,346.9,349.5,347.0
322.1,9279.0,-21.6,-34.9,29.0,0.61,55.0,5.6,347.7,350.2,347.8
318.9,9347.0,-22.4,-36.1,28.0,0.55,54.0,5.3,347.6,349.8,347.7
317.7,9381.0,-22.2,-35.8,28.0,0.57,53.0,5.2,348.2,350.5,348.4
316.1,9409.0,-22.8,-36.0,29.0,0.56,52.0,5.1,347.9,350.2,348.0
310.4,9539.0,-23.7,-36.6,30.0,0.54,49.0,4.6,348.5,350.6,348.6
308.1,9606.0,-24.1,-37.9,27.0,0.48,46.0,4.4,348.6,350.6,348.7
303.9,9691.0,-25.2,-38.7,27.0,0.44,41.0,4.1,348.5,350.3,348.6
300.0,9787.0,-25.6,-39.4,26.0,0.42,37.0,3.7,349.2,350.9,349.3
295.9,9884.0,-26.4,-40.4,26.0,0.38,32.0,3.4,349.4,351.0,349.5
294.0,9939.0,-26.7,-40.8,25.0,0.37,33.0,3.3,349.6,351.2,349.7
286.7,10122.0,-28.5,-41.7,27.0,0.35,37.0,3.2,349.6,351.0,349.7
285.4,10158.0,-28.4,-41.5,27.0,0.35,38.0,3.1,350.2,351.7,350.3
281.7,10250.0,-29.3,-42.7,26.0,0.32,40.0,3.1,350.2,351.5,350.3
275.2,10414.0,-30.7,-43.8,27.0,0.29,41.0,3.7,350.5,351.7,350.6
271.1,10518.0,-31.1,-45.2,24.0,0.25,42.0,4.1,351.5,352.5,351.5
267.3,10616.0,-32.1,-46.9,22.0,0.21,43.0,4.5,351.4,352.3,351.5
260.6,10780.0,-33.7,-48.7,21.0,0.18,38.0,6.1,351.6,352.4,351.7
259.1,10823.0,-33.7,-49.0,20.0,0.17,37.0,6.5,352.2,353.0,352.2
255.2,10920.0,-34.9,-50.8,18.0,0.14,34.0,7.4,352.0,352.6,352.0
253.1,10982.0,-34.9,-51.1,18.0,0.14,32.0,8.0,352.8,353.4,352.8
252.5,10999.0,-34.9,-51.6,17.0,0.13,32.0,8.1,353.0,353.6,353.1
250.0,11081.0,-35.6,-52.6,16.0,0.12,31.0,8.6,353.0,353.5,353.0
241.1,11341.0,-37.8,-55.2,15.0,0.09,29.0,10.1,353.4,353.8,353.4
240.1,11370.0,-38.2,-55.8,14.0,0.08,29.0,10.2,353.2,353.6,353.2
238.5,11412.0,-38.2,-55.5,15.0,0.09,30.0,10.4,353.9,354.3,353.9
228.8,11698.0,-41.1,-59.6,12.0,0.06,32.0,11.8,353.7,353.9,353.7
219.8,11972.0,-43.0,-63.6,9.0,0.03,40.0,12.5,354.8,355.0,354.8
213.8,12145.0,-44.8,-66.0,8.0,0.03,44.0,12.7,354.8,355.0,354.8
212.6,12186.0,-44.8,-66.5,7.0,0.02,45.0,12.7,355.4,355.5,355.4
211.7,12210.0,-45.3,-66.9,7.0,0.02,45.0,12.7,355.1,355.2,355.1
205.5,12413.0,-47.0,-68.5,7.0,0.02,49.0,12.8,355.4,355.5,355.4
202.4,12508.0,-47.8,-68.8,7.0,0.02,48.0,13.2,355.7,355.8,355.7
201.3,12550.0,-47.7,-69.3,7.0,0.02,48.0,13.4,356.4,356.5,356.4
200.0,12591.0,-48.1,-68.8,8.0,0.02,48.0,13.6,356.4,356.5,356.4
198.5,12634.0,-48.8,-69.6,7.0,0.02,47.0,13.7,356.1,356.2,356.1
195.1,12751.0,-49.3,-70.6,7.0,0.02,46.0,14.3,357.1,357.1,357.1
194.4,12776.0,-49.8,-71.0,7.0,0.01,46.0,14.4,356.6,356.7,356.6
193.3,12812.0,-50.2,-71.5,7.0,0.01,45.0,14.4,356.6,356.6,356.6
191.6,12874.0,-50.1,-71.2,7.0,0.01,44.0,14.4,357.6,357.7,357.6
185.1,13101.0,-51.7,-72.5,7.0,0.01,39.0,14.5,358.6,358.6,358.6
183.6,13162.0,-52.5,-73.3,7.0,0.01,38.0,14.5,358.1,358.2,358.1
181.6,13230.0,-52.5,-73.6,6.0,0.01,37.0,14.5,359.2,359.3,359.2
178.0,13346.0,-53.6,-75.1,6.0,0.01,36.0,14.4,359.5,359.5,359.5
173.7,13513.0,-54.3,-76.3,5.0,0.01,34.0,14.3,360.9,360.9,360.9
173.6,13518.0,-54.3,-76.2,5.0,0.01,34.0,14.2,360.9,361.0,360.9
171.2,13604.0,-55.5,-77.8,5.0,0.01,35.0,14.2,360.4,360.4,360.4
160.9,14009.0,-58.3,-80.2,5.0,0.0,40.0,13.8,362.1,362.1,362.1
157.2,14144.0,-59.9,-81.7,5.0,0.0,42.0,13.6,361.8,361.8,361.8
