PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
630.7,4001.0,7.4,-3.0,48.0,4.87,57.0,5.1,320.0,336.1,321.0
630.3,4006.0,7.4,-3.2,47.0,4.8,57.0,5.1,320.1,335.9,321.0
618.9,4158.0,6.3,-3.4,50.0,4.81,53.0,4.9,320.5,336.4,321.4
615.9,4197.0,6.9,-5.2,42.0,4.22,52.0,4.8,321.6,335.7,322.5
611.5,4253.0,6.8,-5.1,42.0,4.28,50.0,4.7,322.2,336.5,323.0
604.9,4338.0,6.2,-5.2,44.0,4.3,48.0,4.6,322.5,336.9,323.3
602.8,4365.0,5.9,-5.2,45.0,4.31,46.0,4.6,322.5,336.9,323.3
600.0,4407.0,5.8,-7.0,39.0,3.77,44.0,4.6,322.8,335.5,323.5
594.6,4483.0,5.6,-9.2,34.0,3.21,40.0,4.6,323.4,334.3,324.0
589.1,4555.0,5.1,-7.8,39.0,3.61,36.0,4.5,323.7,335.9,324.4
582.7,4639.0,4.6,-8.6,38.0,3.43,31.0,4.5,324.1,335.7,324.8
580.5,4672.0,4.2,-6.8,45.0,3.96,29.0,4.5,324.0,337.3,324.8
579.8,4683.0,4.1,-6.6,46.0,4.03,29.0,4.5,324.0,337.5,324.8
571.5,4800.0,3.4,-7.9,43.0,3.7,32.0,4.8,324.5,337.0,325.2
568.5,4845.0,3.1,-6.7,49.0,4.08,33.0,4.9,324.6,338.4,325.4
557.4,5000.0,2.4,-11.9,34.0,2.76,37.0,5.2,325.6,335.2,326.2
557.1,5006.0,2.4,-11.6,35.0,2.83,37.0,5.2,325.7,335.4,326.2
554.4,5045.0,1.9,-10.6,39.0,3.08,37.0,5.2,325.5,336.1,326.1
544.4,5190.0,1.1,-11.5,38.0,2.92,38.0,5.4,326.3,336.4,326.9
535.1,5323.0,0.1,-9.0,50.0,3.62,38.0,5.6,326.7,339.1,327.4
533.9,5340.0,0.1,-9.2,50.0,3.57,38.0,5.6,326.9,339.2,327.6
532.6,5362.0,0.0,-10.2,46.0,3.31,37.0,5.6,327.0,338.4,327.7
526.0,5462.0,-0.7,-11.1,45.0,3.12,35.0,5.5,327.3,338.1,328.0
523.0,5507.0,-0.6,-13.1,38.0,2.67,35.0,5.4,328.0,337.3,328.5
512.8,5668.0,-1.8,-13.0,42.0,2.74,31.0,5.2,328.4,338.0,328.9
512.5,5674.0,-1.8,-13.0,42.0,2.75,31.0,5.2,328.5,338.0,329.0
